"4HCNK","https://www.cdw.com/shop/products/DELL-LAT-7480-I5-7300-256GB-8GB-W10P/4852989.aspx?pfm=srh","DELL LAT 7480 I5-7300 256GB 8GB W10P","Dell","4852989","Core i5 7300U / 2.6 GHzWin 10 Pro 64-bit8 GB RAM256 GB SSD14"" touchscreen 1920 x 1080 (Full HD)HD Graphics 620Wi-Fi","$1,509.99","$1,269.99","https://webobjects2.cdw.com/is/image/CDW/4457459?$product-main$","4HCNK.jpg","8.7 in","0.7 in","3 lbs","13 in"
"20HY0000US","https://www.cdw.com/shop/products/LVO-TP-11E-G4-N3450-32GB-4GB-CHROME/4835139.aspx?pfm=srh","LVO TP 11E G4 N3450 32GB 4GB CHROME","Lenovo","4835139","Flip designCeleron N3450 / 1.1 GHzChrome OS4 GB RAM32 GB eMMC11.6"" IPS touchscreen 1366 x 768 (HD)HD Graphics 500","$451.99","$389.99","https://webobjects2.cdw.com/is/image/CDW/4572514?$product-main$","20HY0000US.jpg","8.3 in","0.9 in","3.51 lbs","11.8 in"
"20HGS0V500-MC00031308","https://www.cdw.com/shop/products/NoteBook-TP-T470s-20G-256-W10P/4854979.aspx?pfm=srh","NoteBook TP T470s 20G 256 W10P","Lenovo","4854979","null","$3,109.99","$1,582.99","https://webobjects2.cdw.com/is/image/CDW/4551683?$product-main$","20HGS0V500-MC00031308.jpg","null","null","null","null"
"Z2A00UT#ABA","https://www.cdw.com/shop/products/HP-SB-1040-G3-I5-6200U-256GB-8GB-BS/4833486.aspx?pfm=srh","HP SB 1040 G3 I5-6200U 256GB 8GB (BS","HP Inc","4833486","Core i5 6200U / 2.3 GHzWin 10 Pro 64-bit8 GB RAM256 GB SSD14"" 1920 x 1080 (Full HD)HD Graphics 520Wi-Fi","$1,336.99","$962.99","https://webobjects2.cdw.com/is/image/CDW/4281053?$product-main$","Z2A00UT#ABA.jpg","9.2 in","0.6 in","3.15 lbs","13.3 in"
"C100PA-DS03","https://www.cdw.com/shop/products/ASUS-FLIP-C100-3288C-32GB-4GB-CHROME/4808559.aspx?pfm=srh","ASUS FLIP C100 3288C 32GB 4GB CHROME","Asus","4808559","Flip designCortex-A17 RK3288 / 1.8 GHzChrome OS4 GB RAM32 GB eMMC10.1"" IPS touchscreen 1280 x 800Mali-T764","Call","$168.99","https://webobjects2.cdw.com/is/image/CDW/4465980?$product-main$","C100PA-DS03.jpg","7.2 in","0.6 in","31.39 oz","10.3 in"
"2TD13US#ABA","https://www.cdw.com/shop/products/HP-800-G3-I5-7500-500GB-8GB-BSTK/4816178.aspx?pfm=srh","HP 800 G3 I5-7500 500GB 8GB (BSTK)","HP Inc","4816178","null","$1,387.99","$529.99","https://webobjects2.cdw.com/is/image/CDW/4735690?$product-main$","2TD13US#ABA.jpg","null","null","null","null"
"1FY44UT#ABA","https://www.cdw.com/shop/products/HP-SB-600-G3-I5-7500T-500GB-4GB-W10P/4812896.aspx?pfm=srh","HP SB 600 G3 I5-7500T 500GB 4GB W10P","HP Inc","4812896","Mini desktop1 x Core i5 7500T / 2.7 GHzRAM 4 GBHDD 500 GBHD Graphics 630GigEWLAN: 802.11a/b/g/n/ac","$718.99","$528.00","https://webobjects2.cdw.com/is/image/CDW/4464579?$product-main$","1FY44UT#ABA.jpg","6.9 in","1.3 in","2.67 lbs","7 in"
"10MAR7MLA","https://www.cdw.com/shop/products/BTO-HP-850-G3-I5-6200U-128GB-4GB-BS/4793535.aspx?pfm=srh","BTO HP 850 G3 I5-6200U 128GB 4GB (BS","HP Inc","4793535","null","$1,786.99","$1,082.99","https://webobjects2.cdw.com/is/image/CDW/4527185?$product-main$","10MAR7MLA.jpg","null","null","null","null"
"Z0R8-2102812597","https://www.cdw.com/shop/products/APPLE-MM-3.0-DC-I7-16GB-256GB-BSTK/4818024.aspx?pfm=srh","APPLE MM 3.0 DC I7 16GB 256GB (BSTK)","Apple","4818024","null","$1,489.99","$1,189.99","https://webobjects2.cdw.com/is/image/CDW/4718140?$product-main$","Z0R8-2102812597.jpg","null","null","null","null"
"T4M34UT#ABA","https://www.cdw.com/shop/products/HP-SB-14-G4-N2940-32GB-4GB-CHROME-B/4817941.aspx?pfm=srh","HP SB 14 G4 N2940 32GB 4GB CHROME (B","HP Inc","4817941","Celeron N2940 / 1.83 GHzChrome OS4 GB RAM32 GB eMMC14"" 1920 x 1080 (Full HD)HD GraphicsWi-Fi","$294.99","$218.99","https://webobjects2.cdw.com/is/image/CDW/3834861?$product-main$","T4M34UT#ABA.jpg","9.4 in","0.7 in","3.77 lbs","13.5 in"
"2TC28US#ABA","https://www.cdw.com/shop/products/HCA-HP-800-G3-I7-256GB-16GB-HYB-SFF/4844407.aspx?pfm=srh","HCA HP 800 G3 I7 256GB 16GB HYB SFF","HP Inc","4844407","EliteDesk 800 G3 Small Form FactorProcessor: Core i7-6700Hard Drive: 256GB SSD16GB RAMDVD-WriterOperating System: Windows 10 Pro 64 Bit","Call","$1,638.99","https://webobjects2.cdw.com/is/image/CDW/4462423?$product-main$","2TC28US#ABA.jpg","null","null","null","null"
"BLKSTK2MV64CC","https://www.cdw.com/shop/products/INTEL-COMPUTE-STICK-M5-VPRO-64GB-4GB/4806762.aspx?pfm=srh","INTEL COMPUTE STICK M5 VPRO 64GB 4GB","Intel","4806762","Stick1 x Core m5 6Y57 / 1.6 GHzRAM 4 GBflasheMMC 64 GBHD GraphicsWLAN: 802.11a/b/g/n/ac","$484.99","$306.99","https://webobjects2.cdw.com/is/image/CDW/3986598?$product-main$","BLKSTK2MV64CC.jpg","4.5 in","0.4 in","null","1.4 in"
"3000016536235","https://www.cdw.com/shop/products/DELL-CTO-3050-I7-7700-256-16-W10P-B/4841319.aspx?pfm=srh","DELL CTO 3050 I7-7700 256/16 W10P (B","Dell","4841319","null","Call","$857.99","https://webobjects2.cdw.com/is/image/CDW/4758914?$product-main$","3000016536235.jpg","null","null","null","null"
"W9H64US#ABA","https://www.cdw.com/shop/products/HP-800-I5-6500-256GB-8GB-BSTK/4817619.aspx?pfm=srh","HP 800 I5-6500 256GB 8GB (BSTK)","HP Inc","4817619","SFF1 x Core i5 6500 / 3.2 GHzRAM 8 GBSSD 256 GBDVD SuperMultiHD Graphics 530GigE","Call","$629.99","https://webobjects2.cdw.com/is/image/CDW/4067292?$product-main$","W9H64US#ABA.jpg","14.9 in","3.9 in","16.75 lbs","13.3 in"
